1世代目
3.796104254668163 0.0	11.017197622920747 30.0
4.276205985468493 0.0	10.766968052146437 30.0
7.213870613347939 0.0	10.766968052146437 30.0
4.460780991011544 0.0	10.87179013774652 30.0
7.213870613347939 0.0	10.990307448907055 30.0
5.061387045910337 0.0	10.814423299469485 30.0
5.061387045910337 0.0	10.701907117699392 30.0
7.213870613347939 0.0	10.672438909605638 30.0
7.213870613347939 0.0	10.87179013774652 30.0
7.261798802213319 0.0	10.701907117699392 30.0
7.261798802213319 0.0	10.990307448907055 30.0
7.213870613347939 0.0	10.990307448907055 30.0
7.213870613347939 0.0	10.87179013774652 30.0
6.8781411562378665 0.0	10.766968052146437 30.0
5.8427854526039775 0.0	10.87179013774652 30.0
7.445901924679234 0.0	10.990307448907055 30.0
7.445901924679234 0.0	10.87179013774652 30.0
7.261798802213319 0.0	10.672438909605638 30.0
6.097971166637779 0.0	10.87179013774652 30.0
7.261798802213319 0.0	10.990307448907055 30.0
7.261798802213319 0.0	10.990307448907055 30.0
7.261798802213319 0.0	11.186001931790157 30.0
6.8781411562378665 0.0	10.969970202107543 30.0
6.8781411562378665 0.0	10.990307448907055 30.0
7.261798802213319 0.0	10.818642545269809 30.0
7.213870613347939 0.0	10.982867517214755 30.0
7.445901924679234 0.0	10.87179013774652 30.0
3.796104254668163 0.0	10.990307448907055 30.0
6.205705792523513 0.0	10.990307448907055 30.0
7.213870613347939 0.0	10.87179013774652 30.0
641世代目
6.205705792523513 0.0	11.186001931790157 30.0
7.261798802213319 0.0	10.990307448907055 30.0
7.261798802213319 0.0	10.87179013774652 30.0
7.261798802213319 0.0	10.969970202107543 30.0
7.261798802213319 0.0	10.766968052146437 30.0
7.445901924679234 0.0	10.766968052146437 30.0
7.261798802213319 0.0	10.766968052146437 30.0
8.018033753614729 0.0	10.990307448907055 30.0
7.261798802213319 0.0	10.886685073536563 30.0
5.629213676714387 0.0	10.990307448907055 30.0
3.796104254668163 0.0	10.87179013774652 30.0
4.276205985468493 0.0	11.017197622920747 30.0
5.8427854526039775 0.0	10.766968052146437 30.0
4.922821180808119 0.0	10.990307448907055 30.0
6.205705792523513 0.0	10.814423299469485 30.0
7.213870613347939 0.0	10.990307448907055 30.0
7.213870613347939 0.0	10.87179013774652 30.0
3.796104254668163 0.0	10.990307448907055 30.0
7.213870613347939 0.0	10.990307448907055 30.0
4.460780991011544 0.0	10.990307448907055 30.0
3.796104254668163 0.0	10.407161526077449 30.0
6.8781411562378665 0.0	10.990307448907055 30.0
7.445901924679234 0.0	10.701907117699392 30.0
7.213870613347939 0.0	10.990307448907055 30.0
7.213870613347939 0.0	10.701907117699392 30.0
4.460780991011544 0.0	10.87179013774652 30.0
7.445901924679234 0.0	10.990307448907055 30.0
3.796104254668163 0.0	10.982867517214755 30.0
7.261798802213319 0.0	10.87179013774652 30.0
6.8781411562378665 0.0	10.87179013774652 30.0
642世代目
3.796104254668163 0.0	10.814423299469485 30.0
4.276205985468493 0.0	10.843032979731579 30.0
7.261798802213319 0.0	10.407161526077449 30.0
7.445901924679234 0.0	10.814423299469485 30.0
3.796104254668163 0.0	10.87179013774652 30.0
7.445901924679234 0.0	10.990307448907055 30.0
7.213870613347939 0.0	10.990307448907055 30.0
6.8781411562378665 0.0	10.407161526077449 30.0
4.922821180808119 0.0	10.990307448907055 30.0
7.261798802213319 0.0	10.701907117699392 30.0
7.213870613347939 0.0	10.990307448907055 30.0
4.922821180808119 0.0	10.701907117699392 30.0
8.018033753614729 0.0	10.766968052146437 30.0
5.542840849243296 0.0	10.87179013774652 30.0
7.445901924679234 0.0	10.990307448907055 30.0
4.460780991011544 0.0	10.766968052146437 30.0
7.261798802213319 0.0	10.766968052146437 30.0
4.460780991011544 0.0	10.969970202107543 30.0
5.8427854526039775 0.0	10.87179013774652 30.0
6.205705792523513 0.0	10.814423299469485 30.0
1.0832097820084652 0.0	10.813129480795423 30.0
7.445901924679234 0.0	10.87179013774652 30.0
7.213870613347939 0.0	11.134691219171037 30.0
6.887848372881402 0.0	10.307863343155985 30.0
6.205705792523513 0.0	11.017197622920747 30.0
5.8427854526039775 0.0	10.892855681609953 30.0
3.796104254668163 0.0	10.990307448907055 30.0
5.295559091104151 0.0	10.990307448907055 30.0
7.445901924679234 0.0	10.87179013774652 30.0
4.922821180808119 0.0	11.103617544090913 30.0
643世代目
3.796104254668163 0.0	10.927148082676391 30.0
4.276205985468493 0.0	10.766968052146437 30.0
7.445901924679234 0.0	10.814423299469485 30.0
4.922821180808119 0.0	10.990307448907055 30.0
4.922821180808119 0.0	10.813129480795423 30.0
7.261798802213319 0.0	10.969970202107543 30.0
4.276205985468493 0.0	10.990307448907055 30.0
7.213870613347939 0.0	10.407161526077449 30.0
3.796104254668163 0.0	10.87179013774652 30.0
5.883264387574346 0.0	10.407161526077449 30.0
8.018033753614729 0.0	10.990307448907055 30.0
6.257768581063533 0.0	11.103617544090913 30.0
4.922821180808119 0.0	10.701907117699392 30.0
7.213870613347939 0.0	10.87179013774652 30.0
4.922821180808119 0.0	10.87179013774652 30.0
7.213870613347939 0.0	10.990307448907055 30.0
7.445901924679234 0.0	10.766968052146437 30.0
7.445901924679234 0.0	10.814423299469485 30.0
6.887848372881402 0.0	10.823962022777968 30.0
4.460780991011544 0.0	10.87179013774652 30.0
3.796104254668163 0.0	10.87179013774652 30.0
7.445901924679234 0.0	11.134691219171037 30.0
7.445901924679234 0.0	10.87179013774652 30.0
4.276205985468493 0.0	10.990307448907055 30.0
5.295559091104151 0.0	10.814423299469485 30.0
5.8427854526039775 0.0	10.87179013774652 30.0
4.922821180808119 0.0	11.103617544090913 30.0
7.261798802213319 0.0	10.843032979731579 30.0
7.445901924679234 0.0	11.134691219171037 30.0
7.445901924679234 0.0	10.814423299469485 30.0
644世代目
7.445901924679234 0.0	10.87179013774652 30.0
5.8427854526039775 0.0	10.990307448907055 30.0
7.445901924679234 0.0	10.990307448907055 30.0
7.213870613347939 0.0	10.990307448907055 30.0
4.922821180808119 0.0	11.103617544090913 30.0
3.796104254668163 0.0	10.969970202107543 30.0
7.445901924679234 0.0	10.990307448907055 30.0
7.445901924679234 0.0	10.814423299469485 30.0
7.445901924679234 0.0	10.87179013774652 30.0
7.445901924679234 0.0	10.990307448907055 30.0
4.276205985468493 0.0	10.407161526077449 30.0
4.276205985468493 0.0	10.843032979731579 30.0
4.460780991011544 0.0	10.814423299469485 30.0
4.276205985468493 0.0	10.969970202107543 30.0
7.261798802213319 0.0	10.814423299469485 30.0
4.276205985468493 0.0	10.407161526077449 30.0
6.257768581063533 0.0	10.843032979731579 30.0
8.018033753614729 0.0	10.87179013774652 30.0
4.922821180808119 0.0	10.87179013774652 30.0
4.276205985468493 0.0	10.813129480795423 30.0
7.445901924679234 0.0	10.823962022777968 30.0
7.445901924679234 0.0	10.883306530756572 30.0
4.460780991011544 0.0	10.87179013774652 30.0
5.883264387574346 0.0	10.990307448907055 30.0
5.883264387574346 0.0	10.407161526077449 30.0
7.445901924679234 0.0	11.134691219171037 30.0
7.445901924679234 0.0	10.407161526077449 30.0
7.360533379487913 0.0	10.927148082676391 30.0
4.276205985468493 0.0	11.103617544090913 30.0
7.213870613347939 0.0	10.407161526077449 30.0
645世代目
7.360533379487913 0.0	10.990307448907055 30.0
5.883264387574346 0.0	10.969970202107543 30.0
4.922821180808119 0.0	10.990307448907055 30.0
7.360533379487913 0.0	10.407161526077449 30.0
7.445901924679234 0.0	10.87179013774652 30.0
7.445901924679234 0.0	10.813129480795423 30.0
3.796104254668163 0.0	10.990307448907055 30.0
7.360533379487913 0.0	10.87179013774652 30.0
3.796104254668163 0.0	10.87179013774652 30.0
7.213870613347939 0.0	10.969970202107543 30.0
4.922821180808119 0.0	10.969970202107543 30.0
5.883264387574346 0.0	10.87179013774652 30.0
5.883264387574346 0.0	10.990307448907055 30.0
7.924256209235963 0.0	10.851794496241078 30.0
7.445901924679234 0.0	10.407161526077449 30.0
4.460780991011544 0.0	10.843032979731579 30.0
7.445901924679234 0.0	10.407161526077449 30.0
7.360533379487913 0.0	10.764803701401217 30.0
7.445901924679234 0.0	10.883306530756572 30.0
7.445901924679234 0.0	10.87179013774652 30.0
7.445901924679234 0.0	10.813129480795423 30.0
7.445901924679234 0.0	11.103617544090913 30.0
4.276205985468493 0.0	10.990307448907055 30.0
5.883264387574346 0.0	10.814423299469485 30.0
6.257768581063533 0.0	10.813129480795423 30.0
5.883264387574346 0.0	10.87179013774652 30.0
4.922821180808119 0.0	11.134691219171037 30.0
7.445901924679234 0.0	10.843032979731579 30.0
7.445901924679234 0.0	10.990307448907055 30.0
7.445901924679234 0.0	10.87179013774652 30.0
646世代目
4.922821180808119 0.0	10.87179013774652 30.0
5.883264387574346 0.0	10.538369361853256 30.0
4.922821180808119 0.0	10.87179013774652 30.0
4.922821180808119 0.0	10.814423299469485 30.0
3.796104254668163 0.0	10.990307448907055 30.0
3.796104254668163 0.0	11.103617544090913 30.0
3.796104254668163 0.0	10.969970202107543 30.0
5.883264387574346 0.0	10.883306530756572 30.0
6.5148457816910526 0.0	10.969970202107543 30.0
7.360533379487913 0.0	10.990307448907055 30.0
7.445901924679234 0.0	10.407161526077449 30.0
4.922821180808119 0.0	10.969970202107543 30.0
5.883264387574346 0.0	10.969970202107543 30.0
7.360533379487913 0.0	10.68853655178074 30.0
7.445901924679234 0.0	10.87179013774652 30.0
7.213870613347939 0.0	10.407161526077449 30.0
7.360533379487913 0.0	10.969970202107543 30.0
7.214957644338126 0.0	10.87179013774652 30.0
4.36514004996749 0.0	10.990307448907055 30.0
5.883264387574346 0.0	10.990307448907055 30.0
4.922821180808119 0.0	10.814423299469485 30.0
7.360533379487913 0.0	10.87179013774652 30.0
7.360533379487913 0.0	10.990307448907055 30.0
7.445901924679234 0.0	10.990307448907055 30.0
7.445901924679234 0.0	10.87179013774652 30.0
7.445901924679234 0.0	10.861268332770644 30.0
7.445901924679234 0.0	10.843032979731579 30.0
7.360533379487913 0.0	10.990307448907055 30.0
6.9588840081557946 0.0	10.990307448907055 30.0
4.922821180808119 0.0	10.764803701401217 30.0
647世代目
7.214957644338126 0.0	10.538369361853256 30.0
4.922821180808119 0.0	10.969970202107543 30.0
3.796104254668163 0.0	10.990307448907055 30.0
7.360533379487913 0.0	10.87179013774652 30.0
5.883264387574346 0.0	10.990307448907055 30.0
4.36514004996749 0.0	10.990307448907055 30.0
5.883264387574346 0.0	10.87179013774652 30.0
5.883264387574346 0.0	10.68853655178074 30.0
4.922821180808119 0.0	11.103617544090913 30.0
7.360533379487913 0.0	10.843032979731579 30.0
3.796104254668163 0.0	10.990307448907055 30.0
4.922821180808119 0.0	10.68853655178074 30.0
5.883264387574346 0.0	10.969970202107543 30.0
7.445901924679234 0.0	10.990307448907055 30.0
4.922821180808119 0.0	10.87179013774652 30.0
4.269753595694624 0.0	10.87179013774652 30.0
4.922821180808119 0.0	10.969970202107543 30.0
5.690006163020412 0.0	10.538369361853256 30.0
4.922821180808119 0.0	10.969970202107543 30.0
7.213870613347939 0.0	10.990307448907055 30.0
5.883264387574346 0.0	10.407161526077449 30.0
4.922821180808119 0.0	10.828033238274886 30.0
7.445901924679234 0.0	10.883306530756572 30.0
4.922821180808119 0.0	10.990307448907055 30.0
4.922821180808119 0.0	10.87179013774652 30.0
4.922821180808119 0.0	10.87179013774652 30.0
4.133262784477175 0.0	10.990307448907055 30.0
4.922821180808119 0.0	10.969970202107543 30.0
7.445901924679234 0.0	11.103617544090913 30.0
7.360533379487913 0.0	10.969970202107543 30.0
648世代目
7.445901924679234 0.0	10.87179013774652 30.0
7.445901924679234 0.0	10.927643707456852 30.0
4.133262784477175 0.0	10.87179013774652 30.0
7.445901924679234 0.0	10.87179013774652 30.0
5.739527726422352 0.0	10.883306530756572 30.0
4.922821180808119 0.0	10.87179013774652 30.0
3.4109397463397175 0.0	10.990307448907055 30.0
5.883264387574346 0.0	11.103617544090913 30.0
4.133262784477175 0.0	10.538369361853256 30.0
4.922821180808119 0.0	11.103617544090913 30.0
8.160868941670477 0.0	10.87179013774652 30.0
5.690006163020412 0.0	10.969970202107543 30.0
6.7024233762846155 0.0	10.87179013774652 30.0
4.922821180808119 0.0	10.138798736928258 30.0
4.922821180808119 0.0	10.68853655178074 30.0
4.922821180808119 0.0	10.68853655178074 30.0
5.883264387574346 0.0	10.990307448907055 30.0
3.796104254668163 0.0	10.990307448907055 30.0
4.922821180808119 0.0	10.990307448907055 30.0
4.269753595694624 0.0	11.103617544090913 30.0
7.360533379487913 0.0	10.969970202107543 30.0
7.360533379487913 0.0	10.407161526077449 30.0
4.922821180808119 0.0	10.969970202107543 30.0
5.690006163020412 0.0	10.538369361853256 30.0
4.922821180808119 0.0	10.990307448907055 30.0
7.214957644338126 0.0	11.093026904329987 30.0
7.360533379487913 0.0	10.990307448907055 30.0
4.922821180808119 0.0	10.87179013774652 30.0
4.922821180808119 0.0	10.990307448907055 30.0
4.922821180808119 0.0	10.969970202107543 30.0
649世代目
6.7024233762846155 0.0	10.969970202107543 30.0
4.922821180808119 0.0	11.103617544090913 30.0
5.883264387574346 0.0	10.883306530756572 30.0
4.922821180808119 0.0	10.87179013774652 30.0
5.883264387574346 0.0	10.538369361853256 30.0
5.883264387574346 0.0	10.87179013774652 30.0
5.690006163020412 0.0	10.87179013774652 30.0
7.445901924679234 0.0	10.87179013774652 30.0
7.360533379487913 0.0	10.990307448907055 30.0
4.922821180808119 0.0	11.103617544090913 30.0
5.690006163020412 0.0	10.883306530756572 30.0
4.922821180808119 0.0	10.969970202107543 30.0
3.8824447514601963 0.0	10.777860728433183 30.0
4.922821180808119 0.0	10.990307448907055 30.0
4.922821180808119 0.0	10.969970202107543 30.0
4.922821180808119 0.0	10.68853655178074 30.0
5.739527726422352 0.0	10.969970202107543 30.0
4.922821180808119 0.0	11.103617544090913 30.0
4.922821180808119 0.0	10.87179013774652 30.0
4.922821180808119 0.0	10.969970202107543 30.0
3.796104254668163 0.0	10.68853655178074 30.0
5.883264387574346 0.0	10.969970202107543 30.0
5.070871254158898 0.0	10.990307448907055 30.0
5.690006163020412 0.0	10.407161526077449 30.0
4.922821180808119 0.0	10.689689846582333 30.0
4.922821180808119 0.0	10.969970202107543 30.0
4.922821180808119 0.0	11.093026904329987 30.0
4.922821180808119 0.0	11.103617544090913 30.0
7.445901924679234 0.0	11.159158643369274 30.0
8.160868941670477 0.0	10.969970202107543 30.0
650世代目
4.922821180808119 0.0	11.093026904329987 30.0
7.445901924679234 0.0	10.990307448907055 30.0
5.690006163020412 0.0	10.996656643264162 30.0
5.883264387574346 0.0	10.87179013774652 30.0
6.7024233762846155 0.0	10.969970202107543 30.0
4.922821180808119 0.0	11.093026904329987 30.0
5.739527726422352 0.0	10.969970202107543 30.0
3.796104254668163 0.0	10.883306530756572 30.0
7.445901924679234 0.0	10.538369361853256 30.0
4.922821180808119 0.0	10.477847012142169 30.0
6.063497973040096 0.0	10.68853655178074 30.0
4.922821180808119 0.0	10.969970202107543 30.0
7.360533379487913 0.0	10.87179013774652 30.0
5.883264387574346 0.0	10.87179013774652 30.0
4.922821180808119 0.0	11.093026904329987 30.0
1.004427268639403 0.0	10.777860728433183 30.0
4.922821180808119 0.0	11.103617544090913 30.0
4.922821180808119 0.0	10.990307448907055 30.0
4.922821180808119 0.0	10.68853655178074 30.0
4.922821180808119 0.0	10.969970202107543 30.0
8.160868941670477 0.0	10.969970202107543 30.0
4.922821180808119 0.0	10.87179013774652 30.0
7.445901924679234 0.0	10.883306530756572 30.0
4.922821180808119 0.0	10.883306530756572 30.0
4.922821180808119 0.0	10.68853655178074 30.0
5.883264387574346 0.0	10.969970202107543 30.0
4.922821180808119 0.0	10.839456846414201 30.0
5.883264387574346 0.0	10.969970202107543 30.0
6.7024233762846155 0.0	10.883306530756572 30.0
5.690006163020412 0.0	10.538369361853256 30.0
651世代目
6.063497973040096 0.0	10.87179013774652 30.0
5.690006163020412 0.0	10.969970202107543 30.0
5.883264387574346 0.0	11.103617544090913 30.0
8.291412071974998 0.0	10.68853655178074 30.0
7.161407708431925 0.0	10.969970202107543 30.0
1.004427268639403 0.0	10.883306530756572 30.0
6.7024233762846155 0.0	10.969970202107543 30.0
7.445901924679234 0.0	10.969970202107543 30.0
4.922821180808119 0.0	10.538369361853256 30.0
6.14615968418576 0.0	11.093026904329987 30.0
6.7024233762846155 0.0	11.093026904329987 30.0
4.922821180808119 0.0	10.996656643264162 30.0
5.883264387574346 0.0	11.103617544090913 30.0
3.796104254668163 0.0	11.103617544090913 30.0
4.922821180808119 0.0	10.87179013774652 30.0
5.883264387574346 0.0	10.538369361853256 30.0
4.922821180808119 0.0	10.875185851904083 30.0
8.160868941670477 0.0	10.87179013774652 30.0
5.883264387574346 0.0	10.87179013774652 30.0
4.922821180808119 0.0	10.87179013774652 30.0
4.922821180808119 0.0	10.969970202107543 30.0
5.883264387574346 0.0	10.969970202107543 30.0
4.922821180808119 0.0	10.72089612633478 30.0
7.96032054246846 0.0	10.777860728433183 30.0
4.922821180808119 0.0	10.435148087953475 30.0
5.883264387574346 0.0	10.87179013774652 30.0
4.727896257304515 0.0	10.477847012142169 30.0
2.2506550852799365 0.0	10.990307448907055 30.0
4.922821180808119 0.0	10.777860728433183 30.0
4.922821180808119 0.0	10.538369361853256 30.0
652世代目
5.883264387574346 0.0	10.777860728433183 30.0
8.075619988876543 0.0	10.800406971430439 30.0
2.2506550852799365 0.0	10.777860728433183 30.0
7.161407708431925 0.0	10.733382175953082 30.0
6.063497973040096 0.0	11.093026904329987 30.0
4.922821180808119 0.0	11.093026904329987 30.0
6.7024233762846155 0.0	10.970342847389077 30.0
8.160868941670477 0.0	10.969970202107543 30.0
6.7024233762846155 0.0	10.87179013774652 30.0
4.922821180808119 0.0	10.969970202107543 30.0
5.883264387574346 0.0	10.72089612633478 30.0
4.727896257304515 0.0	10.969970202107543 30.0
5.690006163020412 0.0	10.87179013774652 30.0
6.7024233762846155 0.0	10.87179013774652 30.0
5.690006163020412 0.0	10.87179013774652 30.0
4.727896257304515 0.0	10.883306530756572 30.0
6.7024233762846155 0.0	10.969970202107543 30.0
6.7024233762846155 0.0	10.969970202107543 30.0
4.922821180808119 0.0	10.969970202107543 30.0
4.922821180808119 0.0	10.969970202107543 30.0
6.7024233762846155 0.0	10.969970202107543 30.0
5.883264387574346 0.0	10.969970202107543 30.0
4.922821180808119 0.0	10.969970202107543 30.0
6.14615968418576 0.0	11.103617544090913 30.0
8.291412071974998 0.0	11.103617544090913 30.0
6.14615968418576 0.0	10.87179013774652 30.0
6.14615968418576 0.0	10.969970202107543 30.0
6.14615968418576 0.0	10.777860728433183 30.0
4.922821180808119 0.0	10.875185851904083 30.0
4.922821180808119 0.0	10.538369361853256 30.0
653世代目
4.922821180808119 0.0	11.103617544090913 30.0
5.883264387574346 0.0	10.87179013774652 30.0
7.161407708431925 0.0	10.733382175953082 30.0
6.14615968418576 0.0	10.733382175953082 30.0
6.7024233762846155 0.0	11.058689152996362 30.0
4.727896257304515 0.0	11.093026904329987 30.0
4.922821180808119 0.0	10.969970202107543 30.0
5.690006163020412 0.0	10.969970202107543 30.0
6.7024233762846155 0.0	10.883306530756572 30.0
5.883264387574346 0.0	10.87179013774652 30.0
2.2506550852799365 0.0	10.969970202107543 30.0
6.7024233762846155 0.0	10.970342847389077 30.0
4.922821180808119 0.0	10.875185851904083 30.0
6.14615968418576 0.0	10.87179013774652 30.0
4.922821180808119 0.0	10.538369361853256 30.0
4.922821180808119 0.0	10.969970202107543 30.0
8.1297643712889 0.0	11.093026904329987 30.0
4.922821180808119 0.0	10.969970202107543 30.0
5.690006163020412 0.0	10.87179013774652 30.0
6.7024233762846155 0.0	10.883306530756572 30.0
5.690006163020412 0.0	10.969970202107543 30.0
6.14615968418576 0.0	10.969970202107543 30.0
7.733820459438656 0.0	10.72089612633478 30.0
6.7024233762846155 0.0	10.538369361853256 30.0
6.7024233762846155 0.0	11.093026904329987 30.0
4.922821180808119 0.0	10.969970202107543 30.0
4.922821180808119 0.0	11.103617544090913 30.0
7.161407708431925 0.0	10.87179013774652 30.0
4.922821180808119 0.0	10.733382175953082 30.0
4.922821180808119 0.0	10.969970202107543 30.0
654世代目
5.690006163020412 0.0	10.87179013774652 30.0
6.7024233762846155 0.0	10.87179013774652 30.0
4.922821180808119 0.0	10.733382175953082 30.0
4.922821180808119 0.0	10.959558129646407 30.0
5.690006163020412 0.0	10.72089612633478 30.0
4.922821180808119 0.0	11.093026904329987 30.0
6.14615968418576 0.0	11.103617544090913 30.0
4.922821180808119 0.0	10.391708719319153 30.0
4.922821180808119 0.0	11.093026904329987 30.0
4.922821180808119 0.0	10.277598575645646 30.0
7.080690523576825 0.0	10.969970202107543 30.0
6.14615968418576 0.0	10.733382175953082 30.0
7.975575714887787 0.0	10.538369361853256 30.0
4.922821180808119 0.0	10.969970202107543 30.0
4.922821180808119 0.0	10.733382175953082 30.0
2.2506550852799365 0.0	10.87179013774652 30.0
5.690006163020412 0.0	10.733382175953082 30.0
4.727896257304515 0.0	10.733382175953082 30.0
6.7024233762846155 0.0	10.87179013774652 30.0
4.922821180808119 0.0	11.103617544090913 30.0
7.161407708431925 0.0	10.970342847389077 30.0
4.922821180808119 0.0	10.875185851904083 30.0
6.7024233762846155 0.0	10.875185851904083 30.0
4.922821180808119 0.0	10.969970202107543 30.0
4.922821180808119 0.0	10.969970202107543 30.0
4.922821180808119 0.0	10.538369361853256 30.0
7.733820459438656 0.0	10.969970202107543 30.0
7.161407708431925 0.0	10.969970202107543 30.0
4.922821180808119 0.0	10.538369361853256 30.0
4.922821180808119 0.0	10.87179013774652 30.0
655世代目
4.922821180808119 0.0	10.538369361853256 30.0
4.922821180808119 0.0	10.733382175953082 30.0
4.922821180808119 0.0	11.093026904329987 30.0
6.7024233762846155 0.0	10.538369361853256 30.0
4.922821180808119 0.0	11.093026904329987 30.0
5.690006163020412 0.0	10.72089612633478 30.0
7.733820459438656 0.0	10.733382175953082 30.0
7.161407708431925 0.0	11.093026904329987 30.0
4.922821180808119 0.0	10.969970202107543 30.0
6.854330708858745 0.0	10.87179013774652 30.0
7.733820459438656 0.0	10.875185851904083 30.0
4.922821180808119 0.0	10.733382175953082 30.0
5.690006163020412 0.0	10.277598575645646 30.0
6.14615968418576 0.0	10.969970202107543 30.0
6.7024233762846155 0.0	11.093026904329987 30.0
2.2506550852799365 0.0	11.103617544090913 30.0
6.14615968418576 0.0	10.87179013774652 30.0
5.690006163020412 0.0	10.755564653438496 30.0
4.727896257304515 0.0	10.969970202107543 30.0
4.922821180808119 0.0	11.168494647923966 30.0
4.922821180808119 0.0	10.959558129646407 30.0
4.922821180808119 0.0	10.733382175953082 30.0
2.2506550852799365 0.0	10.538369361853256 30.0
4.922821180808119 0.0	10.72089612633478 30.0
5.690006163020412 0.0	10.969970202107543 30.0
6.7024233762846155 0.0	10.969970202107543 30.0
5.690006163020412 0.0	10.969970202107543 30.0
4.922821180808119 0.0	11.093026904329987 30.0
7.975575714887787 0.0	10.72089612633478 30.0
6.7024233762846155 0.0	10.72089612633478 30.0
656世代目
7.161407708431925 0.0	10.538369361853256 30.0
6.14615968418576 0.0	10.969970202107543 30.0
4.922821180808119 0.0	10.733382175953082 30.0
7.008630679049873 0.0	10.755564653438496 30.0
5.690006163020412 0.0	10.969970202107543 30.0
4.922821180808119 0.0	10.733382175953082 30.0
4.922821180808119 0.0	10.969970202107543 30.0
6.14615968418576 0.0	10.733382175953082 30.0
5.81953264758626 0.0	10.538369361853256 30.0
4.922821180808119 0.0	10.72089612633478 30.0
6.089966253820579 0.0	11.103617544090913 30.0
7.161407708431925 0.0	11.168494647923966 30.0
4.922821180808119 0.0	10.72089612633478 30.0
2.2506550852799365 0.0	10.969970202107543 30.0
7.975575714887787 0.0	10.87179013774652 30.0
4.922821180808119 0.0	11.093026904329987 30.0
4.922821180808119 0.0	10.552570385513677 30.0
4.922821180808119 0.0	10.538369361853256 30.0
2.2506550852799365 0.0	11.093026904329987 30.0
4.922821180808119 0.0	10.72089612633478 30.0
5.690006163020412 0.0	10.733382175953082 30.0
6.14615968418576 0.0	10.733382175953082 30.0
6.7024233762846155 0.0	10.87179013774652 30.0
4.922821180808119 0.0	10.959558129646407 30.0
7.733820459438656 0.0	10.969970202107543 30.0
4.922821180808119 0.0	11.093026904329987 30.0
2.2506550852799365 0.0	11.103617544090913 30.0
2.2424797466197357 0.0	10.538369361853256 30.0
4.922821180808119 0.0	10.969970202107543 30.0
5.690006163020412 0.0	10.733382175953082 30.0
657世代目
5.81953264758626 0.0	10.733382175953082 30.0
7.121253035654094 0.0	10.733382175953082 30.0
7.733820459438656 0.0	10.87179013774652 30.0
4.922821180808119 0.0	10.552570385513677 30.0
7.161407708431925 0.0	10.733382175953082 30.0
5.690006163020412 0.0	10.733382175953082 30.0
4.922821180808119 0.0	10.594673682184432 30.0
4.922821180808119 0.0	10.733382175953082 30.0
7.161407708431925 0.0	10.733382175953082 30.0
6.14615968418576 0.0	10.72089612633478 30.0
4.922821180808119 0.0	10.733382175953082 30.0
4.922821180808119 0.0	11.093026904329987 30.0
4.922821180808119 0.0	10.969970202107543 30.0
7.975575714887787 0.0	10.538369361853256 30.0
2.2506550852799365 0.0	10.733382175953082 30.0
7.008630679049873 0.0	11.093026904329987 30.0
6.810130991265742 0.0	10.87179013774652 30.0
7.008630679049873 0.0	10.755564653438496 30.0
6.14615968418576 0.0	10.538369361853256 30.0
5.690006163020412 0.0	10.733382175953082 30.0
4.922821180808119 0.0	10.733382175953082 30.0
6.089966253820579 0.0	10.538369361853256 30.0
6.14615968418576 0.0	11.103617544090913 30.0
6.7024233762846155 0.0	11.094026246473781 30.0
7.161407708431925 0.0	10.72089612633478 30.0
6.14615968418576 0.0	10.733382175953082 30.0
4.922821180808119 0.0	11.078078015791059 30.0
6.089966253820579 0.0	10.733382175953082 30.0
7.975575714887787 0.0	10.733382175953082 30.0
4.922821180808119 0.0	11.093026904329987 30.0
658世代目
4.922821180808119 0.0	10.733382175953082 30.0
5.690006163020412 0.0	10.733382175953082 30.0
4.922821180808119 0.0	10.733382175953082 30.0
5.690006163020412 0.0	10.538369361853256 30.0
6.7024233762846155 0.0	10.538369361853256 30.0
4.922821180808119 0.0	10.733382175953082 30.0
6.089966253820579 0.0	11.094026246473781 30.0
8.260439383796351 0.0	11.093026904329987 30.0
4.922821180808119 0.0	10.733382175953082 30.0
7.733820459438656 0.0	11.133537255534673 30.0
7.733820459438656 0.0	11.093026904329987 30.0
6.14615968418576 0.0	10.87179013774652 30.0
7.161407708431925 0.0	10.538369361853256 30.0
4.922821180808119 0.0	10.538369361853256 30.0
7.161407708431925 0.0	10.733382175953082 30.0
5.690006163020412 0.0	10.538369361853256 30.0
5.81953264758626 0.0	10.733382175953082 30.0
6.089966253820579 0.0	10.733382175953082 30.0
7.733820459438656 0.0	11.078078015791059 30.0
4.922821180808119 0.0	10.538369361853256 30.0
5.690006163020412 0.0	10.733382175953082 30.0
7.161407708431925 0.0	10.733382175953082 30.0
5.690006163020412 0.0	10.733382175953082 30.0
8.188603535009625 0.0	10.753606393714922 30.0
7.975575714887787 0.0	10.733382175953082 30.0
4.922821180808119 0.0	11.103617544090913 30.0
6.089966253820579 0.0	10.733382175953082 30.0
7.161407708431925 0.0	10.594673682184432 30.0
7.975575714887787 0.0	10.733382175953082 30.0
6.14615968418576 0.0	10.349939928651432 30.0
659世代目
6.7024233762846155 0.0	10.538369361853256 30.0
7.975575714887787 0.0	10.885849234133984 30.0
7.161407708431925 0.0	10.733382175953082 30.0
4.922821180808119 0.0	10.733382175953082 30.0
8.260439383796351 0.0	10.349939928651432 30.0
6.14615968418576 0.0	11.103617544090913 30.0
